date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point,day,day_of_week,quarter,year
2024-06-29,SKU195,3,315.27,105.09,0,Furniture,General,2023-01-01,73,105.09,26,6,Summer,0,,,,,,29,5,2,2024
2024-06-29,SKU196,16,3803.68,237.73,0,Decor,General,2023-01-01,169,237.73,26,6,Summer,0,,,,,,29,5,2,2024
2024-06-29,SKU197,15,3127.82,208.52,1,Decor,General,2023-01-01,131,231.69,26,6,Summer,0,,,,,,29,5,2,2024
2024-06-29,SKU198,10,2308.6,230.86,0,Appliances,General,2023-01-01,129,230.86,26,6,Summer,0,,,,,,29,5,2,2024
2024-06-29,SKU199,12,1075.8,89.65,0,Furniture,General,2023-01-01,52,89.65,26,6,Summer,0,,,,,,29,5,2,2024
2024-06-29,SKU200,8,805.92,100.74,0,Furniture,General,2023-01-01,51,100.74,26,6,Summer,0,,,,,,29,5,2,2024
2024-06-30,SKU001,18,4290.84,238.38,0,Appliances,General,2023-01-01,173,238.38,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU002,12,1258.2,104.85,0,Furniture,General,2023-01-01,72,104.85,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU003,8,2662.24,332.78,0,Furniture,General,2023-01-01,183,332.78,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU004,11,2825.35,256.85,0,Furniture,General,2023-01-01,161,256.85,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU005,6,287.7,47.95,0,Furniture,General,2023-01-01,33,47.95,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU006,15,3303.0,220.2,0,Kitchen,General,2023-01-01,153,220.2,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU007,8,852.4,106.55,0,Appliances,General,2023-01-01,66,106.55,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU008,12,241.68,20.14,0,Decor,General,2023-01-01,11,20.14,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU009,6,1800.12,300.02,0,Appliances,General,2023-01-01,188,300.02,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU010,14,995.26,71.09,0,Appliances,General,2023-01-01,49,71.09,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU011,11,540.54,49.14,0,Furniture,General,2023-01-01,36,49.14,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU012,7,1338.54,191.22,0,Appliances,General,2023-01-01,101,191.22,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU013,4,152.12,38.03,0,Furniture,General,2023-01-01,21,38.03,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU014,9,1292.85,143.65,0,Appliances,General,2023-01-01,106,143.65,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU015,11,3240.6,294.6,0,Appliances,General,2023-01-01,170,294.6,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU016,10,2252.3,225.23,0,Furniture,General,2023-01-01,157,225.23,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU017,11,407.22,37.02,0,Appliances,General,2023-01-01,21,37.02,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU018,15,854.4,56.96,0,Furniture,General,2023-01-01,30,56.96,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU019,22,3166.42,143.93,1,Appliances,General,2023-01-01,107,159.92,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU020,15,1192.8,79.52,0,Decor,General,2023-01-01,51,79.52,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU021,15,4036.95,269.13,0,Furniture,General,2023-01-01,181,269.13,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU022,13,3741.92,287.84,0,Decor,General,2023-01-01,165,287.84,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU023,19,1415.88,74.52,1,Appliances,General,2023-01-01,51,82.8,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU024,10,3082.4,308.24,0,Decor,General,2023-01-01,173,308.24,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU025,8,2259.92,282.49,0,Furniture,General,2023-01-01,185,282.49,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU026,6,765.12,127.52,0,Appliances,General,2023-01-01,68,127.52,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU027,11,1832.49,166.59,0,Decor,General,2023-01-01,112,166.59,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU028,13,3855.67,296.59,0,Appliances,General,2023-01-01,155,296.59,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU029,8,900.48,112.56,0,Kitchen,General,2023-01-01,64,112.56,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU030,12,3385.08,282.09,0,Appliances,General,2023-01-01,174,282.09,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU031,16,1060.32,66.27,0,Appliances,General,2023-01-01,45,66.27,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU032,10,2543.8,254.38,0,Kitchen,General,2023-01-01,159,254.38,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU033,15,2223.9,148.26,0,Decor,General,2023-01-01,102,148.26,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU034,9,2073.24,230.36,0,Furniture,General,2023-01-01,140,230.36,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU035,17,908.99,53.47,0,Decor,General,2023-01-01,38,53.47,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU036,14,4109.98,293.57,0,Furniture,General,2023-01-01,184,293.57,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU037,12,2031.0,169.25,0,Kitchen,General,2023-01-01,108,169.25,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU038,10,2140.2,214.02,0,Furniture,General,2023-01-01,145,214.02,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU039,13,4316.39,332.03,0,Appliances,General,2023-01-01,184,332.03,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU040,7,1873.41,267.63,0,Appliances,General,2023-01-01,174,267.63,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU041,9,1536.3,170.7,0,Furniture,General,2023-01-01,121,170.7,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU042,12,4453.68,371.14,0,Appliances,General,2023-01-01,194,371.14,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU043,4,1012.04,253.01,0,Furniture,General,2023-01-01,138,253.01,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU044,6,1539.06,256.51,0,Decor,General,2023-01-01,170,256.51,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU045,14,1071.42,76.53,0,Decor,General,2023-01-01,49,76.53,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU046,6,1747.08,291.18,0,Furniture,General,2023-01-01,148,291.18,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU047,14,3484.46,248.89,0,Furniture,General,2023-01-01,163,248.89,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU048,18,1200.58,66.7,1,Appliances,General,2023-01-01,38,74.11,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU049,11,1046.98,95.18,0,Furniture,General,2023-01-01,71,95.18,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU050,8,449.44,56.18,0,Furniture,General,2023-01-01,31,56.18,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU051,14,3752.98,268.07,0,Decor,General,2023-01-01,146,268.07,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU052,11,3196.82,290.62,0,Decor,General,2023-01-01,178,290.62,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU053,19,2198.03,115.69,1,Kitchen,General,2023-01-01,77,128.54,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU054,4,499.28,124.82,0,Decor,General,2023-01-01,64,124.82,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU055,17,4955.33,291.49,0,Appliances,General,2023-01-01,192,291.49,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU056,6,1412.58,235.43,0,Kitchen,General,2023-01-01,122,235.43,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU057,12,707.28,58.94,0,Furniture,General,2023-01-01,40,58.94,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU058,13,1640.73,126.21,0,Decor,General,2023-01-01,96,126.21,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU059,14,3257.24,232.66,0,Furniture,General,2023-01-01,160,232.66,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU060,10,3326.8,332.68,0,Decor,General,2023-01-01,191,332.68,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU061,8,417.68,52.21,0,Appliances,General,2023-01-01,27,52.21,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU062,7,325.36,46.48,0,Appliances,General,2023-01-01,28,46.48,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU063,15,4452.0,296.8,0,Decor,General,2023-01-01,181,296.8,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU064,18,6175.44,343.08,1,Kitchen,General,2023-01-01,195,381.2,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU065,10,1331.4,133.14,0,Kitchen,General,2023-01-01,72,133.14,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU066,16,1267.68,79.23,0,Kitchen,General,2023-01-01,58,79.23,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU067,12,1915.8,159.65,0,Kitchen,General,2023-01-01,100,159.65,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU068,11,2884.53,262.23,0,Furniture,General,2023-01-01,196,262.23,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU069,18,711.9,39.55,0,Appliances,General,2023-01-01,25,39.55,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU070,14,763.56,54.54,0,Decor,General,2023-01-01,37,54.54,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU071,11,2609.86,237.26,0,Kitchen,General,2023-01-01,147,237.26,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU072,7,586.04,83.72,0,Decor,General,2023-01-01,56,83.72,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU073,10,467.0,46.7,0,Furniture,General,2023-01-01,29,46.7,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU074,20,695.52,34.78,1,Furniture,General,2023-01-01,22,38.64,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU075,15,964.5,64.3,0,Decor,General,2023-01-01,33,64.3,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU076,11,906.29,82.39,0,Kitchen,General,2023-01-01,52,82.39,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU077,21,2560.74,121.94,0,Furniture,General,2023-01-01,64,121.94,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU078,7,569.73,81.39,0,Kitchen,General,2023-01-01,52,81.39,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU079,9,1350.36,150.04,0,Kitchen,General,2023-01-01,77,150.04,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU080,8,1059.84,132.48,0,Kitchen,General,2023-01-01,83,132.48,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU081,9,631.89,70.21,0,Decor,General,2023-01-01,49,70.21,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU082,14,573.02,40.93,0,Furniture,General,2023-01-01,24,40.93,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU083,11,1326.6,120.6,0,Kitchen,General,2023-01-01,90,120.6,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU084,5,1341.05,268.21,0,Decor,General,2023-01-01,138,268.21,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU085,16,757.44,47.34,0,Furniture,General,2023-01-01,24,47.34,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU086,11,845.13,76.83,0,Furniture,General,2023-01-01,57,76.83,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU087,10,3464.0,346.4,0,Kitchen,General,2023-01-01,182,346.4,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU088,12,940.32,78.36,0,Decor,General,2023-01-01,40,78.36,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU089,15,4067.25,271.15,0,Furniture,General,2023-01-01,158,271.15,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU090,7,1441.58,205.94,0,Appliances,General,2023-01-01,117,205.94,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU091,12,1316.04,109.67,0,Appliances,General,2023-01-01,76,109.67,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU092,8,844.0,105.5,0,Decor,General,2023-01-01,71,105.5,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU093,10,3170.8,317.08,0,Kitchen,General,2023-01-01,181,317.08,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU094,13,2281.89,175.53,0,Furniture,General,2023-01-01,90,175.53,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU095,5,97.25,19.45,0,Furniture,General,2023-01-01,12,19.45,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU096,13,610.22,46.94,0,Appliances,General,2023-01-01,28,46.94,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU097,17,1427.83,83.99,0,Furniture,General,2023-01-01,43,83.99,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU098,10,1122.2,112.22,0,Decor,General,2023-01-01,72,112.22,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU099,12,2757.6,229.8,0,Appliances,General,2023-01-01,122,229.8,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU100,15,4951.8,330.12,0,Furniture,General,2023-01-01,166,330.12,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU101,13,4380.48,336.96,0,Appliances,General,2023-01-01,180,336.96,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU102,9,2211.12,245.68,0,Decor,General,2023-01-01,179,245.68,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU103,13,1382.16,106.32,0,Furniture,General,2023-01-01,77,106.32,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU104,13,4386.85,337.45,0,Appliances,General,2023-01-01,200,337.45,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU105,9,1271.88,141.32,0,Appliances,General,2023-01-01,82,141.32,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU106,9,993.96,110.44,0,Appliances,General,2023-01-01,62,110.44,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU107,19,4336.37,228.23,0,Furniture,General,2023-01-01,139,228.23,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU108,11,633.05,57.55,0,Appliances,General,2023-01-01,33,57.55,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU109,17,464.95,27.35,0,Decor,General,2023-01-01,21,27.35,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU110,15,4637.93,309.19,1,Decor,General,2023-01-01,173,343.55,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU111,9,2882.25,320.25,0,Kitchen,General,2023-01-01,199,320.25,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU112,10,1999.4,199.94,0,Furniture,General,2023-01-01,153,199.94,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU113,14,5032.86,359.49,0,Furniture,General,2023-01-01,186,359.49,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU114,13,2308.93,177.61,0,Decor,General,2023-01-01,104,177.61,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU115,10,1667.1,166.71,0,Appliances,General,2023-01-01,120,166.71,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU116,12,2384.64,198.72,0,Furniture,General,2023-01-01,103,198.72,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU117,13,1899.95,146.15,0,Decor,General,2023-01-01,101,146.15,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU118,9,2222.55,246.95,0,Kitchen,General,2023-01-01,180,246.95,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU119,19,5241.83,275.89,1,Decor,General,2023-01-01,168,306.54,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU120,8,809.2,101.15,0,Decor,General,2023-01-01,51,101.15,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU121,8,1212.0,151.5,0,Appliances,General,2023-01-01,115,151.5,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU122,4,856.32,214.08,0,Decor,General,2023-01-01,115,214.08,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU123,13,1431.17,110.09,0,Furniture,General,2023-01-01,78,110.09,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU124,10,2044.3,204.43,0,Kitchen,General,2023-01-01,107,204.43,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU125,8,760.16,95.02,0,Kitchen,General,2023-01-01,66,95.02,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU126,9,1348.65,149.85,0,Decor,General,2023-01-01,99,149.85,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU127,18,1587.78,88.21,0,Decor,General,2023-01-01,67,88.21,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU128,13,2227.42,171.34,0,Furniture,General,2023-01-01,112,171.34,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU129,8,1001.68,125.21,0,Kitchen,General,2023-01-01,81,125.21,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU130,15,5453.85,363.59,0,Appliances,General,2023-01-01,183,363.59,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU131,25,528.08,21.12,1,Appliances,General,2023-01-01,17,23.47,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU132,15,1407.75,93.85,0,Appliances,General,2023-01-01,55,93.85,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU133,12,313.68,26.14,0,Kitchen,General,2023-01-01,19,26.14,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU134,11,1951.18,177.38,0,Appliances,General,2023-01-01,98,177.38,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU135,17,3547.05,208.65,0,Furniture,General,2023-01-01,121,208.65,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU136,15,3126.0,208.4,0,Decor,General,2023-01-01,108,208.4,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU137,13,1297.79,99.83,0,Kitchen,General,2023-01-01,75,99.83,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU138,9,149.76,16.64,0,Decor,General,2023-01-01,10,16.64,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU139,20,3300.0,165.0,0,Appliances,General,2023-01-01,103,165.0,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU140,7,1797.88,256.84,0,Furniture,General,2023-01-01,169,256.84,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU141,21,7863.03,374.43,0,Appliances,General,2023-01-01,194,374.43,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU142,13,3710.98,285.46,0,Kitchen,General,2023-01-01,180,285.46,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU143,8,2266.48,283.31,0,Decor,General,2023-01-01,188,283.31,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU144,10,940.6,94.06,0,Kitchen,General,2023-01-01,59,94.06,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU145,9,3003.66,333.74,0,Decor,General,2023-01-01,183,333.74,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU146,16,4538.08,283.63,0,Kitchen,General,2023-01-01,167,283.63,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU147,20,5650.8,282.54,0,Appliances,General,2023-01-01,150,282.54,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU148,10,1201.1,120.11,0,Appliances,General,2023-01-01,83,120.11,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU149,15,3113.85,207.59,0,Decor,General,2023-01-01,129,207.59,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU150,12,2740.44,228.37,0,Decor,General,2023-01-01,140,228.37,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU151,12,2903.64,241.97,0,Appliances,General,2023-01-01,178,241.97,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU152,17,1050.77,61.81,0,Decor,General,2023-01-01,33,61.81,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU153,13,3230.95,248.53,1,Decor,General,2023-01-01,182,276.15,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU154,17,1052.3,61.9,0,Decor,General,2023-01-01,47,61.9,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU155,10,2263.5,226.35,0,Furniture,General,2023-01-01,131,226.35,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU156,9,1803.15,200.35,0,Decor,General,2023-01-01,126,200.35,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU157,4,1379.92,344.98,0,Kitchen,General,2023-01-01,193,344.98,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU158,8,1317.84,164.73,0,Furniture,General,2023-01-01,112,164.73,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU159,11,750.86,68.26,0,Decor,General,2023-01-01,37,68.26,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU160,14,1434.44,102.46,0,Kitchen,General,2023-01-01,55,102.46,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU161,15,557.7,37.18,0,Furniture,General,2023-01-01,22,37.18,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU162,15,2633.4,175.56,0,Kitchen,General,2023-01-01,126,175.56,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU163,18,5416.56,300.92,0,Appliances,General,2023-01-01,180,300.92,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU164,14,2679.39,191.39,1,Kitchen,General,2023-01-01,123,212.65,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU165,12,2901.84,241.82,0,Decor,General,2023-01-01,150,241.82,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU166,12,4567.32,380.61,0,Kitchen,General,2023-01-01,200,380.61,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU167,14,1943.06,138.79,0,Appliances,General,2023-01-01,76,138.79,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU168,17,3984.97,234.41,0,Decor,General,2023-01-01,143,234.41,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU169,8,1029.04,128.63,0,Appliances,General,2023-01-01,80,128.63,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU170,15,1564.65,104.31,0,Appliances,General,2023-01-01,70,104.31,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU171,5,1003.75,200.75,0,Decor,General,2023-01-01,148,200.75,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU172,8,865.6,108.2,0,Decor,General,2023-01-01,69,108.2,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU173,16,3966.62,247.91,1,Kitchen,General,2023-01-01,190,275.46,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU174,14,2444.4,174.6,0,Kitchen,General,2023-01-01,114,174.6,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU175,13,1823.56,140.27,1,Kitchen,General,2023-01-01,116,155.86,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU176,0,0.0,210.74,0,Furniture,General,2023-01-01,109,210.74,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU177,6,1475.4,245.9,0,Furniture,General,2023-01-01,157,245.9,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU178,12,1810.8,150.9,0,Kitchen,General,2023-01-01,100,150.9,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU179,10,1961.8,196.18,0,Decor,General,2023-01-01,117,196.18,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU180,5,973.9,194.78,0,Kitchen,General,2023-01-01,134,194.78,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU181,15,2653.8,176.92,0,Appliances,General,2023-01-01,134,176.92,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU182,14,4498.9,321.35,0,Kitchen,General,2023-01-01,181,321.35,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU183,17,4692.51,276.03,0,Kitchen,General,2023-01-01,195,276.03,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU184,17,1418.31,83.43,0,Furniture,General,2023-01-01,42,83.43,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU185,13,2451.54,188.58,0,Furniture,General,2023-01-01,110,188.58,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU186,7,379.75,54.25,0,Decor,General,2023-01-01,31,54.25,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU187,13,2374.84,182.68,0,Appliances,General,2023-01-01,128,182.68,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU188,17,2781.54,163.62,0,Kitchen,General,2023-01-01,107,163.62,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU189,9,1285.83,142.87,0,Kitchen,General,2023-01-01,93,142.87,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU190,9,1331.46,147.94,0,Kitchen,General,2023-01-01,81,147.94,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU191,12,1673.4,139.45,0,Kitchen,General,2023-01-01,74,139.45,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU192,19,485.26,25.54,0,Furniture,General,2023-01-01,14,25.54,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU193,10,1442.4,144.24,0,Furniture,General,2023-01-01,99,144.24,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU194,12,2805.12,233.76,0,Furniture,General,2023-01-01,176,233.76,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU195,14,1471.26,105.09,0,Furniture,General,2023-01-01,73,105.09,26,6,Summer,1,,,,,,30,6,2,2024
2024-06-30,SKU196,10,2377.3,237.73,0,Decor,General,2023-01-01,169,237.73,26,6,Summer,1,,,,,,30,6,2,2024
