date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point,day,day_of_week,quarter,year,Predicted_Units_Sold,Inventory_Gap,Inventory_Coverage,Risk_Score,Risk_Level
2024-08-26,SKU011,9,442.26,49.14,0,Furniture,General,2023-01-01,36,49.14,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.62,-9.62,0.0,100.0,High
2024-08-26,SKU012,13,2485.86,191.22,0,Appliances,General,2023-01-01,101,191.22,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.05,-13.05,0.0,100.0,High
2024-08-26,SKU013,7,266.21,38.03,0,Furniture,General,2023-01-01,21,38.03,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.05,-9.05,0.0,100.0,High
2024-08-26,SKU014,15,2154.75,143.65,0,Appliances,General,2023-01-01,106,143.65,35,8,Summer,0,,0.0,,,,26,0,3,2024,14.23,-14.23,0.0,100.0,High
2024-08-26,SKU015,14,4124.4,294.6,0,Appliances,General,2023-01-01,170,294.6,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.64,-13.64,0.0,100.0,High
2024-08-26,SKU016,14,3153.22,225.23,0,Furniture,General,2023-01-01,157,225.23,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.95,-12.95,0.0,100.0,High
2024-08-26,SKU017,5,185.1,37.02,0,Appliances,General,2023-01-01,21,37.02,35,8,Summer,0,,0.0,,,,26,0,3,2024,7.25,-7.25,0.0,100.0,High
2024-08-26,SKU018,12,683.52,56.96,0,Furniture,General,2023-01-01,30,56.96,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.8,-12.8,0.0,100.0,High
2024-08-26,SKU019,17,2718.64,159.92,0,Appliances,General,2023-01-01,107,159.92,35,8,Summer,0,,0.0,,,,26,0,3,2024,15.49,-15.49,0.0,100.0,High
2024-08-26,SKU020,14,1113.28,79.52,0,Decor,General,2023-01-01,51,79.52,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.1,-13.1,0.0,100.0,High
2024-08-26,SKU021,10,2691.3,269.13,0,Furniture,General,2023-01-01,181,269.13,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.98,-9.98,0.0,100.0,High
2024-08-26,SKU022,12,3454.08,287.84,0,Decor,General,2023-01-01,165,287.84,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.51,-11.51,0.0,100.0,High
2024-08-26,SKU023,12,993.6,82.8,0,Appliances,General,2023-01-01,51,82.8,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.04,-12.04,0.0,100.0,High
2024-08-26,SKU024,13,4007.12,308.24,0,Decor,General,2023-01-01,173,308.24,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.13,-12.13,0.0,100.0,High
2024-08-26,SKU025,12,3389.88,282.49,0,Furniture,General,2023-01-01,185,282.49,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.99,-10.99,0.0,100.0,High
2024-08-26,SKU026,6,765.12,127.52,0,Appliances,General,2023-01-01,68,127.52,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.41,-11.41,0.0,100.0,High
2024-08-26,SKU027,13,2165.67,166.59,0,Decor,General,2023-01-01,112,166.59,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.18,-13.18,0.0,100.0,High
2024-08-26,SKU028,12,3559.08,296.59,0,Appliances,General,2023-01-01,155,296.59,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.64,-12.64,0.0,100.0,High
2024-08-26,SKU029,6,675.36,112.56,0,Kitchen,General,2023-01-01,64,112.56,35,8,Summer,0,,0.0,,,,26,0,3,2024,8.64,-8.64,0.0,100.0,High
2024-08-26,SKU030,23,5839.26,253.88,1,Appliances,General,2023-01-01,174,282.09,35,8,Summer,0,,0.0,,,,26,0,3,2024,16.04,-16.04,0.0,100.0,High
2024-08-26,SKU031,9,536.79,59.64,1,Appliances,General,2023-01-01,45,66.27,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.73,-12.73,0.0,100.0,High
2024-08-26,SKU032,14,3561.32,254.38,0,Kitchen,General,2023-01-01,159,254.38,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.96,-11.96,0.0,100.0,High
2024-08-26,SKU033,18,2401.81,133.43,1,Decor,General,2023-01-01,102,148.26,35,8,Summer,0,,0.0,,,,26,0,3,2024,17.16,-17.16,0.0,100.0,High
2024-08-26,SKU034,11,2533.96,230.36,0,Furniture,General,2023-01-01,140,230.36,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.85,-11.85,0.0,100.0,High
2024-08-26,SKU035,15,802.05,53.47,0,Decor,General,2023-01-01,38,53.47,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.56,-10.56,0.0,100.0,High
2024-08-26,SKU036,12,3522.84,293.57,0,Furniture,General,2023-01-01,184,293.57,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.01,-12.01,0.0,100.0,High
2024-08-26,SKU037,10,1692.5,169.25,0,Kitchen,General,2023-01-01,108,169.25,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.39,-11.39,0.0,100.0,High
2024-08-26,SKU038,9,1926.18,214.02,0,Furniture,General,2023-01-01,145,214.02,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.93,-9.93,0.0,100.0,High
2024-08-26,SKU039,16,5312.48,332.03,0,Appliances,General,2023-01-01,184,332.03,35,8,Summer,0,,0.0,,,,26,0,3,2024,14.07,-14.07,0.0,100.0,High
2024-08-26,SKU040,9,2408.67,267.63,0,Appliances,General,2023-01-01,174,267.63,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.76,-9.76,0.0,100.0,High
2024-08-26,SKU041,14,2389.8,170.7,0,Furniture,General,2023-01-01,121,170.7,35,8,Summer,0,,0.0,,,,26,0,3,2024,14.11,-14.11,0.0,100.0,High
2024-08-26,SKU042,10,3340.26,334.03,1,Appliances,General,2023-01-01,194,371.14,35,8,Summer,0,,0.0,,,,26,0,3,2024,18.24,-18.24,0.0,100.0,High
2024-08-26,SKU043,8,2024.08,253.01,0,Furniture,General,2023-01-01,138,253.01,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.14,-9.14,0.0,100.0,High
2024-08-26,SKU044,11,2539.45,230.86,1,Decor,General,2023-01-01,170,256.51,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.5,-13.5,0.0,100.0,High
2024-08-26,SKU045,7,535.71,76.53,0,Decor,General,2023-01-01,49,76.53,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.03,-9.03,0.0,100.0,High
2024-08-26,SKU046,24,6988.32,291.18,0,Furniture,General,2023-01-01,148,291.18,35,8,Summer,0,,0.0,,,,26,0,3,2024,19.88,-19.88,0.0,100.0,High
2024-08-26,SKU047,4,995.56,248.89,0,Furniture,General,2023-01-01,163,248.89,35,8,Summer,0,,0.0,,,,26,0,3,2024,6.9,-6.9,0.0,100.0,High
2024-08-26,SKU048,21,1556.31,74.11,0,Appliances,General,2023-01-01,38,74.11,35,8,Summer,0,,0.0,,,,26,0,3,2024,16.78,-16.78,0.0,100.0,High
2024-08-26,SKU049,12,1142.16,95.18,0,Furniture,General,2023-01-01,71,95.18,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.31,-12.31,0.0,100.0,High
2024-08-26,SKU050,5,280.9,56.18,0,Furniture,General,2023-01-01,31,56.18,35,8,Summer,0,,0.0,,,,26,0,3,2024,8.57,-8.57,0.0,100.0,High
2024-08-26,SKU051,16,4289.12,268.07,0,Decor,General,2023-01-01,146,268.07,35,8,Summer,0,,0.0,,,,26,0,3,2024,14.06,-14.06,0.0,100.0,High
2024-08-26,SKU052,7,2034.34,290.62,0,Decor,General,2023-01-01,178,290.62,35,8,Summer,0,,0.0,,,,26,0,3,2024,8.63,-8.63,0.0,100.0,High
2024-08-26,SKU053,13,1671.02,128.54,0,Kitchen,General,2023-01-01,77,128.54,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.59,-12.59,0.0,100.0,High
2024-08-26,SKU054,15,1872.3,124.82,0,Decor,General,2023-01-01,64,124.82,35,8,Summer,0,,0.0,,,,26,0,3,2024,14.1,-14.1,0.0,100.0,High
2024-08-26,SKU055,8,2331.92,291.49,0,Appliances,General,2023-01-01,192,291.49,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.04,-9.04,0.0,100.0,High
2024-08-26,SKU056,12,2825.16,235.43,0,Kitchen,General,2023-01-01,122,235.43,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.92,-11.92,0.0,100.0,High
2024-08-26,SKU057,13,766.22,58.94,0,Furniture,General,2023-01-01,40,58.94,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.41,-12.41,0.0,100.0,High
2024-08-26,SKU058,15,1893.15,126.21,0,Decor,General,2023-01-01,96,126.21,35,8,Summer,0,,0.0,,,,26,0,3,2024,14.46,-14.46,0.0,100.0,High
2024-08-26,SKU059,10,2326.6,232.66,0,Furniture,General,2023-01-01,160,232.66,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.31,-11.31,0.0,100.0,High
2024-08-26,SKU060,7,2328.76,332.68,0,Decor,General,2023-01-01,191,332.68,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.01,-9.01,0.0,100.0,High
2024-08-26,SKU061,9,469.89,52.21,0,Appliances,General,2023-01-01,27,52.21,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.49,-9.49,0.0,100.0,High
2024-08-26,SKU062,18,836.64,46.48,0,Appliances,General,2023-01-01,28,46.48,35,8,Summer,0,,0.0,,,,26,0,3,2024,16.25,-16.25,0.0,100.0,High
2024-08-26,SKU063,5,1484.0,296.8,0,Decor,General,2023-01-01,181,296.8,35,8,Summer,0,,0.0,,,,26,0,3,2024,8.48,-8.48,0.0,100.0,High
2024-08-26,SKU064,18,6861.6,381.2,0,Kitchen,General,2023-01-01,195,381.2,35,8,Summer,0,,0.0,,,,26,0,3,2024,15.17,-15.17,0.0,100.0,High
2024-08-26,SKU065,8,1065.12,133.14,0,Kitchen,General,2023-01-01,72,133.14,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.61,-9.61,0.0,100.0,High
2024-08-26,SKU066,9,713.07,79.23,0,Kitchen,General,2023-01-01,58,79.23,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.72,-9.72,0.0,100.0,High
2024-08-26,SKU067,12,1915.8,159.65,0,Kitchen,General,2023-01-01,100,159.65,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.61,-12.61,0.0,100.0,High
2024-08-26,SKU068,18,4248.13,236.01,1,Furniture,General,2023-01-01,196,262.23,35,8,Summer,0,,0.0,,,,26,0,3,2024,17.68,-17.68,0.0,100.0,High
2024-08-26,SKU069,9,355.95,39.55,0,Appliances,General,2023-01-01,25,39.55,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.29,-10.29,0.0,100.0,High
2024-08-26,SKU070,4,218.16,54.54,0,Decor,General,2023-01-01,37,54.54,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.28,-10.28,0.0,100.0,High
2024-08-26,SKU071,16,3796.16,237.26,0,Kitchen,General,2023-01-01,147,237.26,35,8,Summer,0,,0.0,,,,26,0,3,2024,14.39,-14.39,0.0,100.0,High
2024-08-26,SKU072,15,1255.8,83.72,0,Decor,General,2023-01-01,56,83.72,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.52,-13.52,0.0,100.0,High
2024-08-26,SKU073,17,793.9,46.7,0,Furniture,General,2023-01-01,29,46.7,35,8,Summer,0,,0.0,,,,26,0,3,2024,15.89,-15.89,0.0,100.0,High
2024-08-26,SKU074,7,270.48,38.64,0,Furniture,General,2023-01-01,22,38.64,35,8,Summer,0,,0.0,,,,26,0,3,2024,8.33,-8.33,0.0,100.0,High
2024-08-26,SKU075,16,925.92,57.87,1,Decor,General,2023-01-01,33,64.3,35,8,Summer,0,,0.0,,,,26,0,3,2024,17.26,-17.26,0.0,100.0,High
2024-08-26,SKU076,9,741.51,82.39,0,Kitchen,General,2023-01-01,52,82.39,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.44,-10.44,0.0,100.0,High
2024-08-26,SKU077,13,1585.22,121.94,0,Furniture,General,2023-01-01,64,121.94,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.94,-12.94,0.0,100.0,High
2024-08-26,SKU078,10,813.9,81.39,0,Kitchen,General,2023-01-01,52,81.39,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.99,-9.99,0.0,100.0,High
2024-08-26,SKU079,11,1650.44,150.04,0,Kitchen,General,2023-01-01,77,150.04,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.23,-11.23,0.0,100.0,High
2024-08-26,SKU080,10,1324.8,132.48,0,Kitchen,General,2023-01-01,83,132.48,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.99,-11.99,0.0,100.0,High
2024-08-26,SKU081,5,351.05,70.21,0,Decor,General,2023-01-01,49,70.21,35,8,Summer,0,,0.0,,,,26,0,3,2024,7.7,-7.7,0.0,100.0,High
2024-08-26,SKU082,15,613.95,40.93,0,Furniture,General,2023-01-01,24,40.93,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.43,-13.43,0.0,100.0,High
2024-08-26,SKU083,18,2170.8,120.6,0,Kitchen,General,2023-01-01,90,120.6,35,8,Summer,0,,0.0,,,,26,0,3,2024,16.34,-16.34,0.0,100.0,High
2024-08-26,SKU084,7,1877.47,268.21,0,Decor,General,2023-01-01,138,268.21,35,8,Summer,0,,0.0,,,,26,0,3,2024,8.34,-8.34,0.0,100.0,High
2024-08-26,SKU085,10,473.4,47.34,0,Furniture,General,2023-01-01,24,47.34,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.09,-10.09,0.0,100.0,High
2024-08-26,SKU086,10,768.3,76.83,0,Furniture,General,2023-01-01,57,76.83,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.67,-10.67,0.0,100.0,High
2024-08-26,SKU087,22,6858.72,311.76,1,Kitchen,General,2023-01-01,182,346.4,35,8,Summer,0,,0.0,,,,26,0,3,2024,16.37,-16.37,0.0,100.0,High
2024-08-26,SKU088,16,1253.76,78.36,0,Decor,General,2023-01-01,40,78.36,35,8,Summer,0,,0.0,,,,26,0,3,2024,15.09,-15.09,0.0,100.0,High
2024-08-26,SKU089,25,6100.88,244.03,1,Furniture,General,2023-01-01,158,271.15,35,8,Summer,0,,0.0,,,,26,0,3,2024,21.9,-21.9,0.0,100.0,High
2024-08-26,SKU090,19,3521.57,185.35,1,Appliances,General,2023-01-01,117,205.94,35,8,Summer,0,,0.0,,,,26,0,3,2024,18.2,-18.2,0.0,100.0,High
2024-08-26,SKU091,16,1754.72,109.67,0,Appliances,General,2023-01-01,76,109.67,35,8,Summer,0,,0.0,,,,26,0,3,2024,14.65,-14.65,0.0,100.0,High
2024-08-26,SKU092,11,1160.5,105.5,0,Decor,General,2023-01-01,71,105.5,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.74,-11.74,0.0,100.0,High
2024-08-26,SKU093,10,3170.8,317.08,0,Kitchen,General,2023-01-01,181,317.08,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.99,-10.99,0.0,100.0,High
2024-08-26,SKU094,11,1930.83,175.53,0,Furniture,General,2023-01-01,90,175.53,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.64,-11.64,0.0,100.0,High
2024-08-26,SKU095,5,97.25,19.45,0,Furniture,General,2023-01-01,12,19.45,35,8,Summer,0,,0.0,,,,26,0,3,2024,6.49,-6.49,0.0,100.0,High
2024-08-26,SKU096,9,422.46,46.94,0,Appliances,General,2023-01-01,28,46.94,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.58,-12.58,0.0,100.0,High
2024-08-26,SKU097,15,1259.85,83.99,0,Furniture,General,2023-01-01,43,83.99,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.8,-12.8,0.0,100.0,High
2024-08-26,SKU098,13,1458.86,112.22,0,Decor,General,2023-01-01,72,112.22,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.74,-12.74,0.0,100.0,High
2024-08-26,SKU099,19,3929.58,206.82,1,Appliances,General,2023-01-01,122,229.8,35,8,Summer,0,,0.0,,,,26,0,3,2024,17.27,-17.27,0.0,100.0,High
2024-08-26,SKU100,14,4621.68,330.12,0,Furniture,General,2023-01-01,166,330.12,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.8,-12.8,0.0,100.0,High
2024-08-26,SKU101,13,3942.43,303.26,1,Appliances,General,2023-01-01,180,336.96,35,8,Summer,0,,0.0,,,,26,0,3,2024,14.44,-14.44,0.0,100.0,High
2024-08-26,SKU102,10,2456.8,245.68,0,Decor,General,2023-01-01,179,245.68,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.08,-10.08,0.0,100.0,High
2024-08-26,SKU103,11,1169.52,106.32,0,Furniture,General,2023-01-01,77,106.32,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.57,-11.57,0.0,100.0,High
2024-08-26,SKU104,10,3374.5,337.45,0,Appliances,General,2023-01-01,200,337.45,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.29,-10.29,0.0,100.0,High
2024-08-26,SKU105,21,2967.72,141.32,0,Appliances,General,2023-01-01,82,141.32,35,8,Summer,0,,0.0,,,,26,0,3,2024,18.03,-18.03,0.0,100.0,High
2024-08-26,SKU106,21,2319.24,110.44,0,Appliances,General,2023-01-01,62,110.44,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.82,-11.82,0.0,100.0,High
2024-08-26,SKU107,14,3195.22,228.23,0,Furniture,General,2023-01-01,139,228.23,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.31,-13.31,0.0,100.0,High
2024-08-26,SKU108,14,805.7,57.55,0,Appliances,General,2023-01-01,33,57.55,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.87,-12.87,0.0,100.0,High
2024-08-26,SKU109,11,300.85,27.35,0,Decor,General,2023-01-01,21,27.35,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.85,-9.85,0.0,100.0,High
2024-08-26,SKU110,3,1030.65,343.55,0,Decor,General,2023-01-01,173,343.55,35,8,Summer,0,,0.0,,,,26,0,3,2024,6.53,-6.53,0.0,100.0,High
2024-08-26,SKU111,8,2562.0,320.25,0,Kitchen,General,2023-01-01,199,320.25,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.76,-12.76,0.0,100.0,High
2024-08-26,SKU112,14,2799.16,199.94,0,Furniture,General,2023-01-01,153,199.94,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.63,-12.63,0.0,100.0,High
2024-08-26,SKU113,8,2875.92,359.49,0,Furniture,General,2023-01-01,186,359.49,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.46,-10.46,0.0,100.0,High
2024-08-26,SKU114,15,2397.74,159.85,1,Decor,General,2023-01-01,104,177.61,35,8,Summer,0,,0.0,,,,26,0,3,2024,15.7,-15.7,0.0,100.0,High
2024-08-26,SKU115,11,1833.81,166.71,0,Appliances,General,2023-01-01,120,166.71,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.26,-13.26,0.0,100.0,High
2024-08-26,SKU116,20,3974.4,198.72,0,Furniture,General,2023-01-01,103,198.72,35,8,Summer,0,,0.0,,,,26,0,3,2024,17.05,-17.05,0.0,100.0,High
2024-08-26,SKU117,17,2236.09,131.53,1,Decor,General,2023-01-01,101,146.15,35,8,Summer,0,,0.0,,,,26,0,3,2024,17.04,-17.04,0.0,100.0,High
2024-08-26,SKU118,11,2716.45,246.95,0,Kitchen,General,2023-01-01,180,246.95,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.73,-10.73,0.0,100.0,High
2024-08-26,SKU119,15,4598.1,306.54,0,Decor,General,2023-01-01,168,306.54,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.23,-10.23,0.0,100.0,High
2024-08-26,SKU120,13,1314.95,101.15,0,Decor,General,2023-01-01,51,101.15,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.15,-12.15,0.0,100.0,High
2024-08-26,SKU121,13,1969.5,151.5,0,Appliances,General,2023-01-01,115,151.5,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.85,-12.85,0.0,100.0,High
2024-08-26,SKU122,13,2783.04,214.08,0,Decor,General,2023-01-01,115,214.08,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.86,-11.86,0.0,100.0,High
2024-08-26,SKU123,7,770.63,110.09,0,Furniture,General,2023-01-01,78,110.09,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.93,-9.93,0.0,100.0,High
2024-08-26,SKU124,10,2044.3,204.43,0,Kitchen,General,2023-01-01,107,204.43,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.98,-11.98,0.0,100.0,High
2024-08-26,SKU125,14,1330.28,95.02,0,Kitchen,General,2023-01-01,66,95.02,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.15,-12.15,0.0,100.0,High
2024-08-26,SKU126,6,899.1,149.85,0,Decor,General,2023-01-01,99,149.85,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.05,-9.05,0.0,100.0,High
2024-08-26,SKU127,14,1234.94,88.21,0,Decor,General,2023-01-01,67,88.21,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.18,-13.18,0.0,100.0,High
2024-08-26,SKU128,13,2227.42,171.34,0,Furniture,General,2023-01-01,112,171.34,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.98,-12.98,0.0,100.0,High
2024-08-26,SKU129,15,1878.15,125.21,0,Kitchen,General,2023-01-01,81,125.21,35,8,Summer,0,,0.0,,,,26,0,3,2024,14.49,-14.49,0.0,100.0,High
2024-08-26,SKU130,7,2545.13,363.59,0,Appliances,General,2023-01-01,183,363.59,35,8,Summer,0,,0.0,,,,26,0,3,2024,7.84,-7.84,0.0,100.0,High
2024-08-26,SKU131,13,305.11,23.47,0,Appliances,General,2023-01-01,17,23.47,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.29,-10.29,0.0,100.0,High
2024-08-26,SKU132,11,1032.35,93.85,0,Appliances,General,2023-01-01,55,93.85,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.79,-11.79,0.0,100.0,High
2024-08-26,SKU133,12,313.68,26.14,0,Kitchen,General,2023-01-01,19,26.14,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.18,-9.18,0.0,100.0,High
2024-08-26,SKU134,12,2128.56,177.38,0,Appliances,General,2023-01-01,98,177.38,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.33,-12.33,0.0,100.0,High
2024-08-26,SKU135,7,1460.55,208.65,0,Furniture,General,2023-01-01,121,208.65,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.22,-9.22,0.0,100.0,High
2024-08-26,SKU136,13,2709.2,208.4,0,Decor,General,2023-01-01,108,208.4,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.55,-11.55,0.0,100.0,High
2024-08-26,SKU137,13,1297.79,99.83,0,Kitchen,General,2023-01-01,75,99.83,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.79,-12.79,0.0,100.0,High
2024-08-26,SKU138,12,199.68,16.64,0,Decor,General,2023-01-01,10,16.64,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.26,-10.26,0.0,100.0,High
2024-08-26,SKU139,17,2805.0,165.0,0,Appliances,General,2023-01-01,103,165.0,35,8,Summer,0,,0.0,,,,26,0,3,2024,15.42,-15.42,0.0,100.0,High
2024-08-26,SKU140,13,3338.92,256.84,0,Furniture,General,2023-01-01,169,256.84,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.18,-12.18,0.0,100.0,High
2024-08-26,SKU141,6,2246.58,374.43,0,Appliances,General,2023-01-01,194,374.43,35,8,Summer,0,,0.0,,,,26,0,3,2024,7.74,-7.74,0.0,100.0,High
2024-08-26,SKU142,9,2569.14,285.46,0,Kitchen,General,2023-01-01,180,285.46,35,8,Summer,0,,0.0,,,,26,0,3,2024,9.03,-9.03,0.0,100.0,High
2024-08-26,SKU143,24,6119.5,254.98,1,Decor,General,2023-01-01,188,283.31,35,8,Summer,0,,0.0,,,,26,0,3,2024,18.33,-18.33,0.0,100.0,High
2024-08-26,SKU144,13,1222.78,94.06,0,Kitchen,General,2023-01-01,59,94.06,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.37,-12.37,0.0,100.0,High
2024-08-26,SKU145,8,2669.92,333.74,0,Decor,General,2023-01-01,183,333.74,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.95,-10.95,0.0,100.0,High
2024-08-26,SKU146,5,1418.15,283.63,0,Kitchen,General,2023-01-01,167,283.63,35,8,Summer,0,,0.0,,,,26,0,3,2024,6.69,-6.69,0.0,100.0,High
2024-08-26,SKU147,12,3390.48,282.54,0,Appliances,General,2023-01-01,150,282.54,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.25,-12.25,0.0,100.0,High
2024-08-26,SKU148,18,2161.98,120.11,0,Appliances,General,2023-01-01,83,120.11,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.63,-13.63,0.0,100.0,High
2024-08-26,SKU149,15,3113.85,207.59,0,Decor,General,2023-01-01,129,207.59,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.96,-11.96,0.0,100.0,High
2024-08-26,SKU150,11,2512.07,228.37,0,Decor,General,2023-01-01,140,228.37,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.02,-11.02,0.0,100.0,High
2024-08-26,SKU151,3,725.91,241.97,0,Appliances,General,2023-01-01,178,241.97,35,8,Summer,0,,0.0,,,,26,0,3,2024,6.09,-6.09,0.0,100.0,High
2024-08-26,SKU152,14,865.34,61.81,0,Decor,General,2023-01-01,33,61.81,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.15,-12.15,0.0,100.0,High
2024-08-26,SKU153,8,2209.2,276.15,0,Decor,General,2023-01-01,182,276.15,35,8,Summer,0,,0.0,,,,26,0,3,2024,10.48,-10.48,0.0,100.0,High
2024-08-26,SKU154,7,433.3,61.9,0,Decor,General,2023-01-01,47,61.9,35,8,Summer,0,,0.0,,,,26,0,3,2024,8.77,-8.77,0.0,100.0,High
2024-08-26,SKU155,13,2942.55,226.35,0,Furniture,General,2023-01-01,131,226.35,35,8,Summer,0,,0.0,,,,26,0,3,2024,11.85,-11.85,0.0,100.0,High
2024-08-26,SKU156,9,1803.15,200.35,0,Decor,General,2023-01-01,126,200.35,35,8,Summer,0,,0.0,,,,26,0,3,2024,13.5,-13.5,0.0,100.0,High
2024-08-26,SKU157,14,4829.72,344.98,0,Kitchen,General,2023-01-01,193,344.98,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.46,-12.46,0.0,100.0,High
2024-08-26,SKU158,15,2470.95,164.73,0,Furniture,General,2023-01-01,112,164.73,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.89,-12.89,0.0,100.0,High
2024-08-26,SKU159,6,409.56,68.26,0,Decor,General,2023-01-01,37,68.26,35,8,Summer,0,,0.0,,,,26,0,3,2024,8.1,-8.1,0.0,100.0,High
2024-08-26,SKU160,15,1536.9,102.46,0,Kitchen,General,2023-01-01,55,102.46,35,8,Summer,0,,0.0,,,,26,0,3,2024,14.33,-14.33,0.0,100.0,High
2024-08-26,SKU161,16,594.88,37.18,0,Furniture,General,2023-01-01,22,37.18,35,8,Summer,0,,0.0,,,,26,0,3,2024,12.97,-12.97,0.0,100.0,High
2024-08-26,SKU162,23,4037.88,175.56,0,Kitchen,General,2023-01-01,126,175.56,35,8,Summer,0,,0.0,,,,26,0,3,2024,18.12,-18.12,0.0,100.0,High
