date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-05-11,SKU104,15,4555.57,303.7,1
2024-05-11,SKU105,8,1130.56,141.32,0
2024-05-11,SKU106,11,1214.84,110.44,0
2024-05-11,SKU107,12,2738.76,228.23,0
2024-05-11,SKU108,9,517.95,57.55,0
2024-05-11,SKU109,13,355.55,27.35,0
2024-05-11,SKU110,10,3435.5,343.55,0
2024-05-11,SKU111,22,6340.95,288.23,1
2024-05-11,SKU112,2,399.88,199.94,0
2024-05-11,SKU113,8,2875.92,359.49,0
2024-05-11,SKU114,10,1776.1,177.61,0
2024-05-11,SKU115,9,1500.39,166.71,0
2024-05-11,SKU116,13,2583.36,198.72,0
2024-05-11,SKU117,18,2630.7,146.15,0
2024-05-11,SKU118,12,2963.4,246.95,0
2024-05-11,SKU119,8,2452.32,306.54,0
2024-05-11,SKU120,8,809.2,101.15,0
2024-05-11,SKU121,17,2575.5,151.5,0
2024-05-11,SKU122,11,2354.88,214.08,0
2024-05-11,SKU123,12,1321.08,110.09,0
2024-05-11,SKU124,10,2044.3,204.43,0
2024-05-11,SKU125,13,1235.26,95.02,0
2024-05-11,SKU126,9,1348.65,149.85,0
2024-05-11,SKU127,12,1058.52,88.21,0
2024-05-11,SKU128,8,1370.72,171.34,0
2024-05-11,SKU129,9,1126.89,125.21,0
2024-05-11,SKU130,10,3635.9,363.59,0
2024-05-11,SKU131,15,352.05,23.47,0
2024-05-11,SKU132,11,929.12,84.47,1
2024-05-11,SKU133,9,235.26,26.14,0
2024-05-11,SKU134,16,2838.08,177.38,0
2024-05-11,SKU135,16,3338.4,208.65,0
2024-05-11,SKU136,12,2250.72,187.56,1
2024-05-11,SKU137,7,698.81,99.83,0
2024-05-11,SKU138,8,133.12,16.64,0
2024-05-11,SKU139,6,990.0,165.0,0
2024-05-11,SKU140,13,3005.03,231.16,1
2024-05-11,SKU141,16,5990.88,374.43,0
2024-05-11,SKU142,6,1712.76,285.46,0
2024-05-11,SKU143,5,1416.55,283.31,0
2024-05-11,SKU144,16,1504.96,94.06,0
2024-05-11,SKU145,14,4672.36,333.74,0
2024-05-11,SKU146,13,3687.19,283.63,0
2024-05-11,SKU147,4,1130.16,282.54,0
2024-05-11,SKU148,11,1321.21,120.11,0
2024-05-11,SKU149,20,3736.62,186.83,1
2024-05-11,SKU150,10,2283.7,228.37,0
2024-05-11,SKU151,8,1935.76,241.97,0
2024-05-11,SKU152,6,370.86,61.81,0
2024-05-11,SKU153,16,4418.4,276.15,0
2024-05-11,SKU154,6,371.4,61.9,0
2024-05-11,SKU155,13,2942.55,226.35,0
2024-05-11,SKU156,12,2404.2,200.35,0
2024-05-11,SKU157,16,5519.68,344.98,0
2024-05-11,SKU158,13,2141.49,164.73,0
2024-05-11,SKU159,11,750.86,68.26,0
2024-05-11,SKU160,7,717.22,102.46,0
2024-05-11,SKU161,8,297.44,37.18,0
2024-05-11,SKU162,11,1931.16,175.56,0
2024-05-11,SKU163,14,4212.88,300.92,0
2024-05-11,SKU164,12,2551.8,212.65,0
2024-05-11,SKU165,8,1934.56,241.82,0
2024-05-11,SKU166,10,3806.1,380.61,0
2024-05-11,SKU167,17,2359.43,138.79,0
2024-05-11,SKU168,13,3047.33,234.41,0
2024-05-11,SKU169,13,1672.19,128.63,0
2024-05-11,SKU170,11,1147.41,104.31,0
2024-05-11,SKU171,13,2609.75,200.75,0
2024-05-11,SKU172,21,2272.2,108.2,0
2024-05-11,SKU173,14,3856.44,275.46,0
2024-05-11,SKU174,11,1920.6,174.6,0
2024-05-11,SKU175,14,2182.04,155.86,0
2024-05-11,SKU176,12,2528.88,210.74,0
2024-05-11,SKU177,13,3196.7,245.9,0
2024-05-11,SKU178,17,2565.3,150.9,0
2024-05-11,SKU179,5,980.9,196.18,0
2024-05-11,SKU180,11,2142.58,194.78,0
2024-05-11,SKU181,8,1415.36,176.92,0
2024-05-11,SKU182,3,964.05,321.35,0
2024-05-11,SKU183,19,5244.57,276.03,0
2024-05-11,SKU184,10,834.3,83.43,0
2024-05-11,SKU185,13,2451.54,188.58,0
2024-05-11,SKU186,6,325.5,54.25,0
2024-05-11,SKU187,20,3288.24,164.41,1
2024-05-11,SKU188,10,1636.2,163.62,0
2024-05-11,SKU189,15,2143.05,142.87,0
2024-05-11,SKU190,12,1775.28,147.94,0
2024-05-11,SKU191,10,1394.5,139.45,0
2024-05-11,SKU192,12,306.48,25.54,0
2024-05-11,SKU193,13,1875.12,144.24,0
2024-05-11,SKU194,10,2337.6,233.76,0
2024-05-11,SKU195,19,1996.71,105.09,0
2024-05-11,SKU196,11,2615.03,237.73,0
2024-05-11,SKU197,18,4170.42,231.69,0
2024-05-11,SKU198,14,3232.04,230.86,0
2024-05-11,SKU199,10,896.5,89.65,0
2024-05-11,SKU200,18,1813.32,100.74,0
2024-05-12,SKU001,7,1668.66,238.38,0
2024-05-12,SKU002,16,1677.6,104.85,0
2024-05-12,SKU003,15,4991.7,332.78,0
2024-05-12,SKU004,14,3595.9,256.85,0
2024-05-12,SKU005,15,719.25,47.95,0
2024-05-12,SKU006,13,2862.6,220.2,0
2024-05-12,SKU007,17,1811.35,106.55,0
2024-05-12,SKU008,4,80.56,20.14,0
2024-05-12,SKU009,9,2700.18,300.02,0
2024-05-12,SKU010,15,959.72,63.98,1
2024-05-12,SKU011,14,687.96,49.14,0
2024-05-12,SKU012,12,2294.64,191.22,0
2024-05-12,SKU013,13,494.39,38.03,0
2024-05-12,SKU014,13,1867.45,143.65,0
2024-05-12,SKU015,8,2356.8,294.6,0
2024-05-12,SKU016,10,2252.3,225.23,0
2024-05-12,SKU017,8,296.16,37.02,0
2024-05-12,SKU018,13,740.48,56.96,0
2024-05-12,SKU019,19,3038.48,159.92,0
2024-05-12,SKU020,12,954.24,79.52,0
2024-05-12,SKU021,8,2153.04,269.13,0
2024-05-12,SKU022,13,3741.92,287.84,0
2024-05-12,SKU023,15,1242.0,82.8,0
2024-05-12,SKU024,12,3698.88,308.24,0
2024-05-12,SKU025,7,1977.43,282.49,0
2024-05-12,SKU026,14,1785.28,127.52,0
2024-05-12,SKU027,13,2165.67,166.59,0
2024-05-12,SKU028,16,4270.9,266.93,1
2024-05-12,SKU029,14,1575.84,112.56,0
2024-05-12,SKU030,13,3667.17,282.09,0
2024-05-12,SKU031,15,994.05,66.27,0
2024-05-12,SKU032,13,3306.94,254.38,0
2024-05-12,SKU033,8,1186.08,148.26,0
2024-05-12,SKU034,12,2764.32,230.36,0
2024-05-12,SKU035,13,695.11,53.47,0
2024-05-12,SKU036,15,4403.55,293.57,0
2024-05-12,SKU037,3,507.75,169.25,0
2024-05-12,SKU038,12,2568.24,214.02,0
2024-05-12,SKU039,8,2656.24,332.03,0
2024-05-12,SKU040,12,3211.56,267.63,0
2024-05-12,SKU041,9,1536.3,170.7,0
2024-05-12,SKU042,11,4082.54,371.14,0
2024-05-12,SKU043,9,2277.09,253.01,0
2024-05-12,SKU044,11,2821.61,256.51,0
2024-05-12,SKU045,11,841.83,76.53,0
2024-05-12,SKU046,14,4076.52,291.18,0
2024-05-12,SKU047,10,2488.9,248.89,0
2024-05-12,SKU048,11,815.21,74.11,0
2024-05-12,SKU049,14,1332.52,95.18,0
2024-05-12,SKU050,18,910.12,50.56,1
2024-05-12,SKU051,12,3216.84,268.07,0
2024-05-12,SKU052,5,1453.1,290.62,0
2024-05-12,SKU053,17,2185.18,128.54,0
2024-05-12,SKU054,8,998.56,124.82,0
2024-05-12,SKU055,14,4080.86,291.49,0
2024-05-12,SKU056,12,2825.16,235.43,0
2024-05-12,SKU057,8,471.52,58.94,0
2024-05-12,SKU058,11,1388.31,126.21,0
2024-05-12,SKU059,5,1163.3,232.66,0
2024-05-12,SKU060,13,4324.84,332.68,0
2024-05-12,SKU061,19,892.79,46.99,1
2024-05-12,SKU062,13,604.24,46.48,0
2024-05-12,SKU063,17,5045.6,296.8,0
2024-05-12,SKU064,11,4193.2,381.2,0
2024-05-12,SKU065,7,931.98,133.14,0
2024-05-12,SKU066,14,1109.22,79.23,0
2024-05-12,SKU067,14,2235.1,159.65,0
2024-05-12,SKU068,16,4195.68,262.23,0
2024-05-12,SKU069,11,435.05,39.55,0
2024-05-12,SKU070,12,654.48,54.54,0
2024-05-12,SKU071,14,3321.64,237.26,0
2024-05-12,SKU072,9,753.48,83.72,0
2024-05-12,SKU073,9,420.3,46.7,0
2024-05-12,SKU074,9,347.76,38.64,0
2024-05-12,SKU075,13,835.9,64.3,0
2024-05-12,SKU076,9,741.51,82.39,0
2024-05-12,SKU077,12,1463.28,121.94,0
2024-05-12,SKU078,9,732.51,81.39,0
2024-05-12,SKU079,8,1200.32,150.04,0
2024-05-12,SKU080,15,1987.2,132.48,0
2024-05-12,SKU081,9,631.89,70.21,0
2024-05-12,SKU082,20,818.6,40.93,0
2024-05-12,SKU083,9,1085.4,120.6,0
2024-05-12,SKU084,14,3754.94,268.21,0
2024-05-12,SKU085,14,662.76,47.34,0
2024-05-12,SKU086,9,691.47,76.83,0
2024-05-12,SKU087,6,2078.4,346.4,0
2024-05-12,SKU088,8,626.88,78.36,0
2024-05-12,SKU089,12,3253.8,271.15,0
2024-05-12,SKU090,10,2059.4,205.94,0
2024-05-12,SKU091,10,1096.7,109.67,0
2024-05-12,SKU092,9,949.5,105.5,0
2024-05-12,SKU093,14,4439.12,317.08,0
2024-05-12,SKU094,1,175.53,175.53,0
2024-05-12,SKU095,12,233.4,19.45,0
2024-05-12,SKU096,4,187.76,46.94,0
2024-05-12,SKU097,13,1091.87,83.99,0
2024-05-12,SKU098,14,1413.97,101.0,1
2024-05-12,SKU099,13,2987.4,229.8,0
2024-05-12,SKU100,18,5942.16,330.12,0
2024-05-12,SKU101,18,6065.28,336.96,0
2024-05-12,SKU102,16,3930.88,245.68,0
2024-05-12,SKU103,17,1807.44,106.32,0
2024-05-12,SKU104,8,2699.6,337.45,0
2024-05-12,SKU105,18,2543.76,141.32,0
2024-05-12,SKU106,19,2098.36,110.44,0
2024-05-12,SKU107,13,2966.99,228.23,0
2024-05-12,SKU108,17,978.35,57.55,0
2024-05-12,SKU109,8,218.8,27.35,0
2024-05-12,SKU110,7,2404.85,343.55,0
2024-05-12,SKU111,14,4483.5,320.25,0
2024-05-12,SKU112,11,2199.34,199.94,0
2024-05-12,SKU113,10,3594.9,359.49,0
2024-05-12,SKU114,10,1776.1,177.61,0
2024-05-12,SKU115,10,1667.1,166.71,0
2024-05-12,SKU116,19,3775.68,198.72,0
2024-05-12,SKU117,9,1315.35,146.15,0
2024-05-12,SKU118,12,2667.06,222.25,1
2024-05-12,SKU119,16,4414.18,275.89,1
2024-05-12,SKU120,15,1517.25,101.15,0
2024-05-12,SKU121,16,2424.0,151.5,0
2024-05-12,SKU122,14,2697.41,192.67,1
2024-05-12,SKU123,8,880.72,110.09,0
2024-05-12,SKU124,14,2862.02,204.43,0
2024-05-12,SKU125,10,950.2,95.02,0
2024-05-12,SKU126,14,2097.9,149.85,0
2024-05-12,SKU127,16,1411.36,88.21,0
2024-05-12,SKU128,18,3084.12,171.34,0
2024-05-12,SKU129,9,1126.89,125.21,0
2024-05-12,SKU130,10,3635.9,363.59,0
2024-05-12,SKU131,8,187.76,23.47,0
2024-05-12,SKU132,16,1501.6,93.85,0
2024-05-12,SKU133,9,235.26,26.14,0
2024-05-12,SKU134,3,532.14,177.38,0
2024-05-12,SKU135,8,1669.2,208.65,0
2024-05-12,SKU136,15,3126.0,208.4,0
2024-05-12,SKU137,18,1617.25,89.85,1
2024-05-12,SKU138,10,166.4,16.64,0
2024-05-12,SKU139,14,2310.0,165.0,0
2024-05-12,SKU140,17,4366.28,256.84,0
2024-05-12,SKU141,13,4867.59,374.43,0
2024-05-12,SKU142,10,2854.6,285.46,0
2024-05-12,SKU143,12,3399.72,283.31,0
2024-05-12,SKU144,14,1316.84,94.06,0
2024-05-12,SKU145,8,2669.92,333.74,0
2024-05-12,SKU146,14,3970.82,283.63,0
2024-05-12,SKU147,13,3673.02,282.54,0
2024-05-12,SKU148,12,1297.19,108.1,1
2024-05-12,SKU149,17,3529.03,207.59,0
2024-05-12,SKU150,17,3494.06,205.53,1
2024-05-12,SKU151,16,3871.52,241.97,0
2024-05-12,SKU152,9,556.29,61.81,0
2024-05-12,SKU153,9,2485.35,276.15,0
2024-05-12,SKU154,7,433.3,61.9,0
2024-05-12,SKU155,16,3621.6,226.35,0
2024-05-12,SKU156,13,2604.55,200.35,0
2024-05-12,SKU157,16,5519.68,344.98,0
2024-05-12,SKU158,3,494.19,164.73,0
2024-05-12,SKU159,14,860.08,61.43,1
2024-05-12,SKU160,16,1639.36,102.46,0
2024-05-12,SKU161,8,297.44,37.18,0
2024-05-12,SKU162,19,3002.08,158.0,1
2024-05-12,SKU163,6,1805.52,300.92,0
2024-05-12,SKU164,12,2551.8,212.65,0
2024-05-12,SKU165,8,1934.56,241.82,0
2024-05-12,SKU166,14,5328.54,380.61,0
2024-05-12,SKU167,13,1804.27,138.79,0
2024-05-12,SKU168,16,3750.56,234.41,0
2024-05-12,SKU169,16,2058.08,128.63,0
2024-05-12,SKU170,9,938.79,104.31,0
2024-05-12,SKU171,12,2409.0,200.75,0
2024-05-12,SKU172,10,1082.0,108.2,0
2024-05-12,SKU173,2,550.92,275.46,0
2024-05-12,SKU174,10,1746.0,174.6,0
2024-05-12,SKU175,17,2649.62,155.86,0
2024-05-12,SKU176,11,2318.14,210.74,0
2024-05-12,SKU177,13,2877.03,221.31,1
2024-05-12,SKU178,11,1659.9,150.9,0
2024-05-12,SKU179,7,1373.26,196.18,0
2024-05-12,SKU180,7,1363.46,194.78,0
2024-05-12,SKU181,10,1769.2,176.92,0
2024-05-12,SKU182,19,6105.65,321.35,0
2024-05-12,SKU183,9,2484.27,276.03,0
2024-05-12,SKU184,9,750.87,83.43,0
2024-05-12,SKU185,9,1697.22,188.58,0
2024-05-12,SKU186,11,596.75,54.25,0
2024-05-12,SKU187,4,730.72,182.68,0
2024-05-12,SKU188,10,1636.2,163.62,0
2024-05-12,SKU189,11,1571.57,142.87,0
2024-05-12,SKU190,10,1479.4,147.94,0
2024-05-12,SKU191,8,1115.6,139.45,0
2024-05-12,SKU192,13,332.02,25.54,0
2024-05-12,SKU193,15,2163.6,144.24,0
2024-05-12,SKU194,8,1870.08,233.76,0
2024-05-12,SKU195,19,1996.71,105.09,0
2024-05-12,SKU196,10,2377.3,237.73,0
2024-05-12,SKU197,17,3938.73,231.69,0
2024-05-12,SKU198,10,2308.6,230.86,0
2024-05-12,SKU199,8,717.2,89.65,0
2024-05-12,SKU200,25,2266.65,90.67,1
2024-05-13,SKU001,17,3647.21,214.54,1
2024-05-13,SKU002,11,1153.35,104.85,0
2024-05-13,SKU003,21,6988.38,332.78,0
2024-05-13,SKU004,7,1797.95,256.85,0
2024-05-13,SKU005,9,431.55,47.95,0
2024-05-13,SKU006,8,1761.6,220.2,0
2024-05-13,SKU007,19,1822.0,95.89,1
2024-05-13,SKU008,19,382.66,20.14,0
2024-05-13,SKU009,13,3900.26,300.02,0
2024-05-13,SKU010,8,568.72,71.09,0
2024-05-13,SKU011,10,491.4,49.14,0
2024-05-13,SKU012,10,1912.2,191.22,0
2024-05-13,SKU013,17,646.51,38.03,0
2024-05-13,SKU014,17,2442.05,143.65,0
2024-05-13,SKU015,8,2356.8,294.6,0
2024-05-13,SKU016,12,2702.76,225.23,0
2024-05-13,SKU017,10,370.2,37.02,0
2024-05-13,SKU018,17,968.32,56.96,0
2024-05-13,SKU019,6,959.52,159.92,0
2024-05-13,SKU020,16,1272.32,79.52,0
2024-05-13,SKU021,18,4844.34,269.13,0
2024-05-13,SKU022,11,3166.24,287.84,0
2024-05-13,SKU023,15,1242.0,82.8,0
2024-05-13,SKU024,7,2157.68,308.24,0
2024-05-13,SKU025,13,3672.37,282.49,0
2024-05-13,SKU026,11,1402.72,127.52,0
2024-05-13,SKU027,10,1665.9,166.59,0
2024-05-13,SKU028,8,2372.72,296.59,0
2024-05-13,SKU029,21,2363.76,112.56,0
2024-05-13,SKU030,16,4513.44,282.09,0
2024-05-13,SKU031,12,795.24,66.27,0
2024-05-13,SKU032,9,2289.42,254.38,0
2024-05-13,SKU033,12,1779.12,148.26,0
2024-05-13,SKU034,7,1612.52,230.36,0
2024-05-13,SKU035,11,588.17,53.47,0
2024-05-13,SKU036,5,1467.85,293.57,0
2024-05-13,SKU037,10,1692.5,169.25,0
2024-05-13,SKU038,13,2782.26,214.02,0
2024-05-13,SKU039,5,1660.15,332.03,0
2024-05-13,SKU040,9,2408.67,267.63,0
2024-05-13,SKU041,7,1194.9,170.7,0
2024-05-13,SKU042,8,2969.12,371.14,0
2024-05-13,SKU043,18,4554.18,253.01,0
2024-05-13,SKU044,4,1026.04,256.51,0
2024-05-13,SKU045,17,1301.01,76.53,0
2024-05-13,SKU046,23,6027.43,262.06,1
2024-05-13,SKU047,8,1991.12,248.89,0
2024-05-13,SKU048,12,889.32,74.11,0
2024-05-13,SKU049,18,1713.24,95.18,0
2024-05-13,SKU050,18,1011.24,56.18,0
2024-05-13,SKU051,14,3752.98,268.07,0
2024-05-13,SKU052,14,4068.68,290.62,0
2024-05-13,SKU053,11,1413.94,128.54,0
2024-05-13,SKU054,10,1248.2,124.82,0
2024-05-13,SKU055,16,4663.84,291.49,0
2024-05-13,SKU056,12,2825.16,235.43,0
2024-05-13,SKU057,6,353.64,58.94,0
2024-05-13,SKU058,5,631.05,126.21,0
2024-05-13,SKU059,11,2559.26,232.66,0
2024-05-13,SKU060,18,5988.24,332.68,0
2024-05-13,SKU061,13,678.73,52.21,0
2024-05-13,SKU062,16,743.68,46.48,0
2024-05-13,SKU063,7,2077.6,296.8,0
2024-05-13,SKU064,8,3049.6,381.2,0
2024-05-13,SKU065,12,1597.68,133.14,0
2024-05-13,SKU066,12,950.76,79.23,0
2024-05-13,SKU067,12,1915.8,159.65,0
2024-05-13,SKU068,11,2884.53,262.23,0
2024-05-13,SKU069,15,593.25,39.55,0
2024-05-13,SKU070,16,872.64,54.54,0
2024-05-13,SKU071,22,5219.72,237.26,0
2024-05-13,SKU072,17,1280.92,75.35,1
2024-05-13,SKU073,12,560.4,46.7,0
2024-05-13,SKU074,11,382.54,34.78,1
2024-05-13,SKU075,12,771.6,64.3,0
2024-05-13,SKU076,9,741.51,82.39,0
2024-05-13,SKU077,10,1219.4,121.94,0
2024-05-13,SKU078,13,1058.07,81.39,0
2024-05-13,SKU079,3,450.12,150.04,0
2024-05-13,SKU080,12,1589.76,132.48,0
2024-05-13,SKU081,11,772.31,70.21,0
2024-05-13,SKU082,9,368.37,40.93,0
2024-05-13,SKU083,11,1326.6,120.6,0
2024-05-13,SKU084,12,3218.52,268.21,0
2024-05-13,SKU085,10,473.4,47.34,0
2024-05-13,SKU086,10,768.3,76.83,0
2024-05-13,SKU087,12,4156.8,346.4,0
2024-05-13,SKU088,17,1332.12,78.36,0
2024-05-13,SKU089,14,3796.1,271.15,0
2024-05-13,SKU090,12,2471.28,205.94,0
2024-05-13,SKU091,16,1754.72,109.67,0
2024-05-13,SKU092,18,1709.1,94.95,1
2024-05-13,SKU093,16,5073.28,317.08,0
2024-05-13,SKU094,23,3633.47,157.98,1
2024-05-13,SKU095,10,194.5,19.45,0
2024-05-13,SKU096,11,516.34,46.94,0
2024-05-13,SKU097,9,755.91,83.99,0
2024-05-13,SKU098,10,1122.2,112.22,0
2024-05-13,SKU099,11,2527.8,229.8,0
2024-05-13,SKU100,17,5612.04,330.12,0
2024-05-13,SKU101,8,2695.68,336.96,0
2024-05-13,SKU102,6,1474.08,245.68,0
2024-05-13,SKU103,14,1488.48,106.32,0
2024-05-13,SKU104,10,3374.5,337.45,0
2024-05-13,SKU105,14,1978.48,141.32,0
2024-05-13,SKU106,15,1656.6,110.44,0
2024-05-13,SKU107,14,3195.22,228.23,0
2024-05-13,SKU108,8,460.4,57.55,0
2024-05-13,SKU109,15,410.25,27.35,0
2024-05-13,SKU110,9,3091.95,343.55,0
2024-05-13,SKU111,19,5476.28,288.23,1
2024-05-13,SKU112,14,2799.16,199.94,0
2024-05-13,SKU113,15,4853.11,323.54,1
2024-05-13,SKU114,10,1776.1,177.61,0
2024-05-13,SKU115,29,4351.13,150.04,1
2024-05-13,SKU116,15,2980.8,198.72,0
2024-05-13,SKU117,14,2046.1,146.15,0
2024-05-13,SKU118,16,3556.08,222.25,1
2024-05-13,SKU119,12,3678.48,306.54,0
2024-05-13,SKU120,5,505.75,101.15,0
2024-05-13,SKU121,13,1969.5,151.5,0
2024-05-13,SKU122,13,2783.04,214.08,0
2024-05-13,SKU123,8,880.72,110.09,0
2024-05-13,SKU124,23,4231.7,183.99,1
2024-05-13,SKU125,11,1045.22,95.02,0
2024-05-13,SKU126,6,899.1,149.85,0
2024-05-13,SKU127,12,1058.52,88.21,0
2024-05-13,SKU128,21,3598.14,171.34,0
2024-05-13,SKU129,11,1377.31,125.21,0
2024-05-13,SKU130,9,3272.31,363.59,0
2024-05-13,SKU131,14,328.58,23.47,0
2024-05-13,SKU132,7,656.95,93.85,0
2024-05-13,SKU133,19,496.66,26.14,0
2024-05-13,SKU134,3,532.14,177.38,0
2024-05-13,SKU135,9,1877.85,208.65,0
2024-05-13,SKU136,12,2500.8,208.4,0
2024-05-13,SKU137,10,998.3,99.83,0
2024-05-13,SKU138,11,183.04,16.64,0
2024-05-13,SKU139,20,3300.0,165.0,0
2024-05-13,SKU140,7,1797.88,256.84,0
2024-05-13,SKU141,9,3369.87,374.43,0
2024-05-13,SKU142,15,3853.71,256.91,1
2024-05-13,SKU143,9,2549.79,283.31,0
2024-05-13,SKU144,12,1128.72,94.06,0
2024-05-13,SKU145,15,5006.1,333.74,0
2024-05-13,SKU146,13,3318.47,255.27,1
2024-05-13,SKU147,12,3390.48,282.54,0
2024-05-13,SKU148,10,1201.1,120.11,0
2024-05-13,SKU149,15,3113.85,207.59,0
2024-05-13,SKU150,7,1598.59,228.37,0
2024-05-13,SKU151,14,3048.82,217.77,1
2024-05-13,SKU152,6,370.86,61.81,0
2024-05-13,SKU153,11,3037.65,276.15,0
2024-05-13,SKU154,9,557.1,61.9,0
2024-05-13,SKU155,2,452.7,226.35,0
2024-05-13,SKU156,13,2604.55,200.35,0
2024-05-13,SKU157,11,3794.78,344.98,0
2024-05-13,SKU158,12,1976.76,164.73,0
2024-05-13,SKU159,17,1160.42,68.26,0
2024-05-13,SKU160,16,1639.36,102.46,0
2024-05-13,SKU161,10,371.8,37.18,0
2024-05-13,SKU162,8,1404.48,175.56,0
2024-05-13,SKU163,11,3310.12,300.92,0
2024-05-13,SKU164,12,2551.8,212.65,0
2024-05-13,SKU165,13,3143.66,241.82,0
2024-05-13,SKU166,10,3806.1,380.61,0
2024-05-13,SKU167,7,971.53,138.79,0
2024-05-13,SKU168,14,3281.74,234.41,0
2024-05-13,SKU169,15,1929.45,128.63,0
2024-05-13,SKU170,17,1773.27,104.31,0
2024-05-13,SKU171,12,2409.0,200.75,0
2024-05-13,SKU172,19,2055.8,108.2,0
2024-05-13,SKU173,16,4407.36,275.46,0
2024-05-13,SKU174,9,1571.4,174.6,0
2024-05-13,SKU175,15,2337.9,155.86,0
2024-05-13,SKU176,22,4636.28,210.74,0
2024-05-13,SKU177,11,2704.9,245.9,0
2024-05-13,SKU178,13,1961.7,150.9,0
2024-05-13,SKU179,13,2550.34,196.18,0
2024-05-13,SKU180,7,1363.46,194.78,0
2024-05-13,SKU181,13,2299.96,176.92,0
2024-05-13,SKU182,10,3213.5,321.35,0
2024-05-13,SKU183,13,3588.39,276.03,0
2024-05-13,SKU184,12,1001.16,83.43,0
2024-05-13,SKU185,5,942.9,188.58,0
2024-05-13,SKU186,14,759.5,54.25,0
2024-05-13,SKU187,12,2192.16,182.68,0
2024-05-13,SKU188,10,1636.2,163.62,0
2024-05-13,SKU189,23,3286.01,142.87,0
2024-05-13,SKU190,8,1183.52,147.94,0
2024-05-13,SKU191,7,976.15,139.45,0
2024-05-13,SKU192,8,204.32,25.54,0
2024-05-13,SKU193,12,1730.88,144.24,0
2024-05-13,SKU194,13,3038.88,233.76,0
2024-05-13,SKU195,9,945.81,105.09,0
2024-05-13,SKU196,12,2852.76,237.73,0
2024-05-13,SKU197,12,2780.28,231.69,0
2024-05-13,SKU198,7,1616.02,230.86,0
2024-05-13,SKU199,14,1255.1,89.65,0
2024-05-13,SKU200,12,1208.88,100.74,0
2024-05-14,SKU001,4,953.52,238.38,0
2024-05-14,SKU002,8,838.8,104.85,0
2024-05-14,SKU003,7,2329.46,332.78,0
2024-05-14,SKU004,7,1797.95,256.85,0
2024-05-14,SKU005,21,1006.95,47.95,0
2024-05-14,SKU006,9,1981.8,220.2,0
2024-05-14,SKU007,11,1172.05,106.55,0
2024-05-14,SKU008,8,161.12,20.14,0
2024-05-14,SKU009,22,6600.44,300.02,0
2024-05-14,SKU010,16,1137.44,71.09,0
2024-05-14,SKU011,19,933.66,49.14,0
2024-05-14,SKU012,8,1529.76,191.22,0
2024-05-14,SKU013,6,228.18,38.03,0
2024-05-14,SKU014,12,1723.8,143.65,0
2024-05-14,SKU015,8,2356.8,294.6,0
2024-05-14,SKU016,15,3378.45,225.23,0
2024-05-14,SKU017,19,703.38,37.02,0
2024-05-14,SKU018,18,922.75,51.26,1
2024-05-14,SKU019,12,1919.04,159.92,0
2024-05-14,SKU020,18,1431.36,79.52,0
2024-05-14,SKU021,7,1883.91,269.13,0
2024-05-14,SKU022,9,2590.56,287.84,0
2024-05-14,SKU023,17,1407.6,82.8,0
2024-05-14,SKU024,8,2465.92,308.24,0
2024-05-14,SKU025,16,4519.84,282.49,0
2024-05-14,SKU026,12,1530.24,127.52,0
2024-05-14,SKU027,19,3165.21,166.59,0
2024-05-14,SKU028,15,4448.85,296.59,0
2024-05-14,SKU029,18,2026.08,112.56,0
2024-05-14,SKU030,11,3102.99,282.09,0
2024-05-14,SKU031,4,265.08,66.27,0
2024-05-14,SKU032,4,1017.52,254.38,0
2024-05-14,SKU033,10,1482.6,148.26,0
2024-05-14,SKU034,4,921.44,230.36,0
2024-05-14,SKU035,16,855.52,53.47,0
2024-05-14,SKU036,21,6164.97,293.57,0
2024-05-14,SKU037,15,2538.75,169.25,0
2024-05-14,SKU038,8,1712.16,214.02,0
2024-05-14,SKU039,11,3652.33,332.03,0
2024-05-14,SKU040,12,3211.56,267.63,0
2024-05-14,SKU041,16,2731.2,170.7,0
2024-05-14,SKU042,10,3711.4,371.14,0
2024-05-14,SKU043,9,2277.09,253.01,0
2024-05-14,SKU044,13,3334.63,256.51,0
2024-05-14,SKU045,16,1224.48,76.53,0
2024-05-14,SKU046,16,4658.88,291.18,0
2024-05-14,SKU047,10,2488.9,248.89,0
2024-05-14,SKU048,7,518.77,74.11,0
2024-05-14,SKU049,15,1427.7,95.18,0
2024-05-14,SKU050,8,449.44,56.18,0
2024-05-14,SKU051,12,3216.84,268.07,0
2024-05-14,SKU052,11,3196.82,290.62,0
2024-05-14,SKU053,10,1285.4,128.54,0
2024-05-14,SKU054,8,998.56,124.82,0
2024-05-14,SKU055,11,3206.39,291.49,0
2024-05-14,SKU056,16,3766.88,235.43,0
2024-05-14,SKU057,14,825.16,58.94,0
2024-05-14,SKU058,10,1262.1,126.21,0
2024-05-14,SKU059,11,2559.26,232.66,0
2024-05-14,SKU060,12,3992.16,332.68,0
2024-05-14,SKU061,11,574.31,52.21,0
2024-05-14,SKU062,9,418.32,46.48,0
2024-05-14,SKU063,11,3264.8,296.8,0
2024-05-14,SKU064,14,5336.8,381.2,0
2024-05-14,SKU065,15,1997.1,133.14,0
2024-05-14,SKU066,11,871.53,79.23,0
2024-05-14,SKU067,15,2394.75,159.65,0
